municipality,tot_pob,high,professionals,europeans,nse_municip,NumCompanies_10S,NumNewCompanies_10S,NumCompanies_ML_10S,NumCompanies_HP_10S,Banks_BBVA,banks_Bankinter,banks_CaixaBank,banks_Sabadell,banks_Santander,banks_total,municipality_name,high_ratio,professionals_ratio,europeans_ratio,growth_rate_10S,companies_size_ratio_10S,companies_profit_ratio_10S,province
28074,186660,3317.4388379445477,53919.67422018876,168774,3.4333616493226025,80400.0,4870.0,2204.0,4025.0,5.0,1.0,10.0,2.0,8.0,26.0,Leganés,0.017772628511435486,0.28886571424080554,0.9041787206685953,0.06057213930348259,0.027412935323383084,0.05006218905472637,Madrid
28075,8944,252.05333939678067,2587.774737248835,8069,3.809292629328053,2130.0,90.0,105.0,170.0,1.0,0.0,1.0,0.0,0.0,2.0,Loeches,0.028181276766187462,0.2893308069374816,0.9021690518783542,0.04225352112676056,0.04929577464788732,0.07981220657276995,Madrid
28076,602,11.7483032566949,196.867469879518,513,3.77729257641921,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Lozoya,0.01951545391477558,0.3270223752151462,0.8521594684385382,0.0,0.0,0.0,Madrid
28078,63,0.0,34.125,60,3.61538461538462,27.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Madarcos,0.0,0.5416666666666666,0.9523809523809523,0.14814814814814814,0.0,0.0,Madrid
28079,3280782,242913.26783856525,998555.9245803608,2793269,4.343893427577311,8480206.0,542283.0,163010.0,343952.0,127.0,58.0,233.0,51.0,223.0,692.0,Madrid,0.07404127059907219,0.30436521676245504,0.8514034154052296,0.06394691355375093,0.019222410398992668,0.04055939207137185,Madrid
28080,72179,18762.88226044543,33195.70554809231,64771,6.699874312793817,61830.0,3759.0,631.0,1697.0,2.0,2.0,3.0,1.0,6.0,14.0,Majadahonda,0.2599493240477899,0.4599080833496212,0.8973662699677192,0.06079573022804464,0.010205401908458677,0.02744622351609251,Madrid
28082,9247,160.93735152923566,2907.9537076755773,8409,3.931735504724807,719.0,33.0,1.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,Manzanares el Real,0.017404277228207598,0.31447536581329916,0.9093760138423272,0.0458970792767733,0.0013908205841446453,0.01808066759388039,Madrid
28083,15143,75.49405888220551,3780.078317713647,13334,3.0057916598806123,3546.0,270.0,78.0,192.0,1.0,0.0,1.0,0.0,0.0,2.0,Meco,0.004985409686469359,0.24962545847676462,0.8805388628409166,0.07614213197969544,0.021996615905245348,0.05414551607445008,Madrid
28084,23897,176.47497925038311,6824.554967824382,20423,3.226588912263757,9735.0,660.0,154.0,385.0,1.0,0.0,1.0,1.0,1.0,4.0,Mejorada del Campo,0.0073848173097201784,0.2855820800863867,0.8546261036950245,0.06779661016949153,0.015819209039548022,0.03954802259887006,Madrid
28085,6711,116.70860475827745,2349.4228933409777,5699,3.834904395764237,564.0,33.0,3.0,15.0,0.0,0.0,1.0,0.0,0.0,1.0,Miraflores de la Sierra,0.01739064293820257,0.3500853663151509,0.8492028013708837,0.05851063829787234,0.005319148936170213,0.026595744680851064,Madrid
28086,9437,137.69931775992353,2649.363145501137,7321,3.2900697647359483,630.0,39.0,6.0,24.0,0.0,0.0,1.0,0.0,0.0,1.0,"Molar, El",0.014591429242335863,0.2807420944687016,0.7757762000635795,0.06190476190476191,0.009523809523809525,0.0380952380952381,Madrid
28087,4699,101.6870625221256,1893.927548550233,4099,4.041611582377324,296.0,16.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,"Molinos, Los",0.02164014950460217,0.403049063322033,0.8723132581400298,0.05405405405405406,0.0,0.006756756756756757,Madrid
28088,372,33.96156276112259,142.2662889518412,349,3.81654676258993,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Montejo de la Sierra,0.09129452355140483,0.38243626062322905,0.9381720430107527,0.0,0.0,0.0,Madrid
28089,5368,164.59935275293105,2062.0652039077745,5086,3.86721122196248,969.0,60.0,12.0,36.0,0.0,0.0,1.0,0.0,1.0,2.0,Moraleja de Enmedio,0.030663068694659287,0.38414031369369867,0.9474664679582713,0.06191950464396285,0.01238390092879257,0.03715170278637771,Madrid
28090,13905,769.8569187480848,5416.277696401536,12620,4.385840845667439,2160.0,125.0,25.0,75.0,0.0,0.0,1.0,0.0,1.0,2.0,Moralzarzal,0.05536547419979035,0.389520150766022,0.9075871988493348,0.05787037037037037,0.011574074074074073,0.034722222222222224,Madrid
28091,7960,60.70073519354153,2271.854200269545,6826,3.214582914593356,556.0,40.0,4.0,12.0,1.0,0.0,1.0,0.0,0.0,2.0,Morata de Tajuña,0.007625720501701198,0.2854088191293398,0.857537688442211,0.07194244604316546,0.007194244604316547,0.02158273381294964,Madrid
28092,208761,4929.243516198917,58871.77883201963,186050,3.7038186259108454,73758.0,4842.0,1736.0,3447.0,6.0,2.0,11.0,3.0,8.0,30.0,Móstoles,0.023611898372775168,0.2820056372216057,0.891210523038307,0.06564711624501748,0.023536429946582067,0.04673391360937119,Madrid
28093,3218,197.0122054462224,1359.9623149394338,2845,4.317429406037,137.0,6.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,Navacerrada,0.06122194078502871,0.42261103633916525,0.8840894965817278,0.043795620437956206,0.0,0.029197080291970802,Madrid
28094,1574,102.12914964817854,595.2739820565901,1384,3.75504828797191,157.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Navalafuente,0.06488510142832182,0.37819185645272557,0.8792884371029225,0.05732484076433121,0.006369426751592357,0.006369426751592357,Madrid
28095,2809,62.664954022988525,633.9084291187742,2254,4.11,48.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,Navalagamella,0.022308634397646323,0.22567049808429127,0.8024207903168388,0.10416666666666667,0.0,0.020833333333333332,Madrid
28096,31379,278.61320234053284,9055.42446976822,27937,3.3724506856765415,11858.0,882.0,266.0,364.0,1.0,0.0,2.0,1.0,1.0,5.0,Navalcarnero,0.008878970086380472,0.28858231523529176,0.89030880525192,0.0743801652892562,0.02243211334120425,0.030696576151121605,Madrid
28097,138,2.37623762376238,50.27906976744177,137,3.10891089108911,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Navarredonda y San Mamés,0.01721911321566942,0.36434108527131714,0.9927536231884058,0.05,0.0,0.0,Madrid
28099,3134,28.3182663099224,978.4352296093218,2519,3.3922542204568,109.0,12.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,Navas del Rey,0.00903582205166637,0.312200137080192,0.8037651563497128,0.11009174311926606,0.009174311926605505,0.01834862385321101,Madrid
28100,6760,415.7599699506706,2782.8835433010413,5763,4.659124569767096,612.0,48.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,1.0,Nuevo Baztán,0.061502954134714585,0.4116691632102132,0.8525147928994082,0.0784313725490196,0.0,0.024509803921568627,Madrid
28101,376,15.29255610290094,123.17241379310326,321,3.54578754578755,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Olmeda de las Fuentes,0.040671691763034416,0.3275862068965512,0.8537234042553191,0.0,0.0,0.08333333333333333,Madrid
28102,1326,29.51018111088802,293.1270096463019,1122,3.2640736949846496,17.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Orusco de Tajuña,0.02225503854516442,0.22106109324758813,0.8461538461538461,0.11764705882352941,0.0,0.058823529411764705,Madrid
28104,26450,2080.974241725509,8998.892516152895,23442,5.016520534134331,9022.0,560.0,140.0,410.0,1.0,0.0,1.0,1.0,1.0,4.0,Paracuellos de Jarama,0.07867577473442378,0.3402227794386728,0.8862759924385634,0.06207049434715141,0.015517623586787852,0.045444469075593,Madrid
28106,130577,1438.9765839608465,34109.72473476815,103517,3.1771013055000066,39310.0,4226.0,322.0,916.0,2.0,0.0,6.0,1.0,3.0,12.0,Parla,0.011020138186363958,0.2612230694132056,0.7927659541879504,0.10750445179343679,0.00819129992368354,0.023301958789112186,Madrid
28107,536,5.8840491464608,149.60443622920505,510,3.53411764705882,40.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Patones,0.010977703631456717,0.27911275415896464,0.9514925373134329,0.075,0.0,0.0,Madrid
28108,6307,198.0067245888281,2242.9103635253314,5227,4.058482505904365,254.0,18.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,Pedrezuela,0.0313947557616661,0.3556223820398496,0.8287616933565879,0.07086614173228346,0.0,0.023622047244094488,Madrid
28109,2867,42.60171899075504,806.2057010785815,2160,3.59486607142857,130.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,Pelayos de la Presa,0.014859336934340788,0.28120184899845885,0.7534007673526334,0.046153846153846156,0.0,0.007692307692307693,Madrid
28110,3117,44.8426334987581,845.3601362862005,2605,3.43139190523198,65.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Perales de Tajuña,0.01438647208814825,0.2712095400340714,0.835739493102342,0.03076923076923077,0.0,0.0,Madrid
28111,931,30.41561407354439,221.1401425178147,848,3.37065052950076,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pezuela de las Torres,0.0326698325172335,0.23752969121140138,0.9108485499462943,0.05555555555555555,0.0,0.0,Madrid
28112,198,4.69528795811518,61.16230366492164,185,3.52666666666667,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pinilla del Valle,0.023713575546036262,0.3089005235602103,0.9343434343434344,0.0,0.0,0.0,Madrid
28113,54088,568.1187269625093,17053.55865015698,48456,3.493360397555959,54607.0,2378.0,2871.0,4118.0,1.0,1.0,2.0,1.0,1.0,6.0,Pinto,0.010503600187888429,0.31529283112995454,0.8958733915101317,0.04354753053637812,0.0525756771109931,0.07541157727031333,Madrid
28114,184,2.29547064305685,47.74054054054049,177,3.1310344827586194,29.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Piñuécar-Gandullas,0.012475383929656792,0.2594594594594592,0.9619565217391305,0.034482758620689655,0.0,0.06896551724137931,Madrid
28115,87728,18823.84615780941,41682.593315648715,80403,6.175148172067489,176308.0,10540.0,4800.0,10256.0,2.0,2.0,4.0,2.0,7.0,17.0,Pozuelo de Alarcón,0.214570560799396,0.47513443046289344,0.9165032828743389,0.059781745581595845,0.02722508337681784,0.05817092814846746,Madrid
28116,1178,20.55867170051387,323.51351351351354,1054,3.63070077864294,315.0,11.0,11.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Pozuelo del Rey,0.017452183107397174,0.2746294681778553,0.8947368421052632,0.03492063492063492,0.03492063492063492,0.06666666666666667,Madrid
28117,147,1.25218270379561,43.97435897435902,142,3.21505376344086,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Prádena del Rincón,0.008518249685684421,0.29914529914529947,0.9659863945578231,0.25,0.0,0.0,Madrid
28118,84,5.28506787330316,38.76923076923076,78,3.94117647058824,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Puebla de la Sierra,0.06291747468218048,0.4615384615384614,0.9285714285714286,0.0,0.0,0.0,Madrid
28119,3683,37.84887287654533,1115.557912593444,3251,3.565123108177088,150.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Quijorna,0.010276642106040002,0.30289381281385935,0.8827043171327722,0.10666666666666667,0.0,0.0,Madrid
28120,1736,126.15246799166565,639.5240384615385,1394,4.12863705972435,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Rascafría,0.07266847234542952,0.3683894230769231,0.8029953917050692,0.0,0.0,0.0,Madrid
28121,298,30.821333838575207,73.35384615384623,275,4.05911330049261,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Redueña,0.10342729476031949,0.24615384615384642,0.9228187919463087,0.0,0.0,0.041666666666666664,Madrid
28122,871,29.07757214378127,244.72541507024283,729,3.38009787928222,84.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Ribatejada,0.03338412416048366,0.2809706257982122,0.8369690011481056,0.10714285714285714,0.0,0.047619047619047616,Madrid
28123,96690,7707.885615268477,33685.4578091162,88326,4.213123463532007,50170.0,4042.0,1057.0,2480.0,2.0,1.0,4.0,1.0,5.0,13.0,Rivas-Vaciamadrid,0.0797175055876355,0.34838615998672245,0.9134967421656841,0.08056607534383098,0.02106836755032888,0.049431931433127366,Madrid
28124,114,1.39484126984127,24.225,94,3.14285714285714,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Robledillo de la Jara,0.012235449735449737,0.21250000000000002,0.8245614035087719,0.0,0.0,0.0,Madrid
28125,4587,24.788454680135956,1466.3237886910208,4147,3.80392750245145,160.0,12.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Robledo de Chavela,0.005404066858542829,0.3196694546961022,0.9040767386091128,0.075,0.01875,0.025,Madrid
28126,70,1.28760088041086,8.448275862068979,61,3.59574468085106,27.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Robregordo,0.018394298291583715,0.12068965517241398,0.8714285714285714,0.14814814814814814,0.0,0.0,Madrid
28127,95725,17655.003066570403,44038.818724570185,88005,5.820545465180943,102758.0,6187.0,2271.0,4997.0,3.0,1.0,5.0,2.0,4.0,15.0,"Rozas de Madrid, Las",0.18443461025406532,0.46005556254447827,0.9193523113084356,0.060209424083769635,0.022100469063235952,0.04862881722104362,Madrid
28128,577,12.38479680696662,144.79433962264142,545,3.63942307692308,20.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rozas de Puerto Real,0.021464119249508872,0.2509433962264149,0.9445407279029463,0.2,0.0,0.0,Madrid
28129,13608,1377.087665085494,5126.755003900518,11847,4.8159243281749395,3096.0,198.0,84.0,174.0,1.0,0.0,1.0,1.0,1.0,4.0,San Agustín del Guadalix,0.10119691836313155,0.37674566460174297,0.8705908289241623,0.06395348837209303,0.027131782945736434,0.0562015503875969,Madrid
28130,38904,543.0499569192143,12161.990202935673,33731,3.900320602661356,36910.0,2082.0,2472.0,3866.0,0.0,0.0,3.0,1.0,3.0,7.0,San Fernando de Henares,0.013958717790438368,0.312615417513255,0.8670316676948385,0.05640747764833379,0.06697371985911676,0.10474126253047955,Madrid
28131,18423,1066.7473232631105,6673.728791708648,16797,4.331035492884882,5301.0,351.0,45.0,90.0,1.0,0.0,1.0,0.0,1.0,3.0,San Lorenzo de El Escorial,0.05790301922939318,0.36224983942401606,0.9117407588340661,0.06621392190152801,0.008488964346349746,0.01697792869269949,Madrid
28132,19927,242.78949716070633,6247.867356839475,16150,3.6445713281264185,4792.0,352.0,96.0,184.0,1.0,0.0,1.0,0.0,1.0,3.0,San Martín de la Vega,0.01218394626189122,0.31353778074168087,0.8104581723290009,0.07345575959933222,0.02003338898163606,0.038397328881469114,Madrid
28133,8812,172.53624289066263,2483.3518705189767,7513,3.649894149070183,948.0,48.0,4.0,28.0,1.0,0.0,1.0,0.0,1.0,3.0,San Martín de Valdeiglesias,0.019579691658041607,0.2818147833090078,0.8525873808443032,0.05063291139240506,0.004219409282700422,0.029535864978902954,Madrid
28134,91083,6414.732345516315,30426.309893439604,81372,4.13839487660388,56872.0,2956.0,1209.0,2253.0,4.0,2.0,4.0,1.0,4.0,15.0,San Sebastián de los Reyes,0.07042732832160024,0.3340503704691282,0.8933829584005797,0.05197636798424532,0.021258264172176116,0.03961527641018427,Madrid
28135,1499,14.97113594948304,625.1810207336517,1316,3.13543788187373,44.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Santa María de la Alameda,0.009987415576706498,0.4170653907496009,0.8779186124082722,0.06818181818181818,0.0,0.022727272727272728,Madrid
28136,941,10.785270880361171,287.82279909706534,868,3.5301724137931,45.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Santorcaz,0.011461499341510278,0.3058690744920992,0.922422954303932,0.08888888888888889,0.022222222222222223,0.022222222222222223,Madrid
28137,2751,20.55410328833151,578.8783783783784,2432,3.17897091722595,44.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"Santos de la Humosa, Los",0.007471502467586881,0.21042471042471045,0.8840421664849146,0.09090909090909091,0.0,0.022727272727272728,Madrid
28138,108,2.51736111111112,32.000000000000014,91,3.46875,29.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,"Serna del Monte, La",0.023308899176954816,0.29629629629629645,0.8425925925925926,0.034482758620689655,0.0,0.06896551724137931,Madrid
28140,4509,36.04992504967991,1910.6054114255408,4270,3.829877340519291,642.0,39.0,9.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,Serranillos del Valle,0.007995104246990445,0.4237315172822224,0.9469948990907074,0.06074766355140187,0.014018691588785047,0.04205607476635514,Madrid
28141,9361,372.5200726883374,3863.287300837936,8503,4.335365449684808,1480.0,124.0,4.0,16.0,0.0,0.0,1.0,0.0,0.0,1.0,Sevilla la Nueva,0.0397949014729556,0.41270027783761737,0.9083431257344301,0.08378378378378379,0.002702702702702703,0.010810810810810811,Madrid
28143,87,1.2079139187782,25.29069767441856,84,3.4029850746268706,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Somosierra,0.013884068031933334,0.2906976744186041,0.9655172413793104,0.0,0.0,0.0,Madrid
28144,9188,581.0301613919413,3903.910264822134,8361,4.6309632681505875,1028.0,52.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,Soto del Real,0.06323793659032884,0.4248922795844726,0.9099912929908577,0.05058365758754864,0.0038910505836575876,0.007782101167315175,Madrid
28145,4210,283.4208084611696,1249.1702894645457,3666,4.545902730260532,210.0,18.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Talamanca de Jarama,0.06732085711666737,0.29671503312697045,0.8707838479809976,0.08571428571428572,0.01904761904761905,0.01904761904761905,Madrid
28146,2783,16.71353618760581,705.7267924528319,2229,3.17396061269147,55.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,Tielmes,0.006005582532377223,0.25358490566037795,0.8009342436219906,0.05454545454545454,0.0,0.01818181818181818,Madrid
28147,1336,30.1642605505048,305.25514089870546,1245,3.3016488845780794,43.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Titulcia,0.022578039334210178,0.22848438690022865,0.9318862275449101,0.11627906976744186,0.0,0.0,Madrid
28148,134733,4187.734485249388,36516.325959932736,113587,3.7752000796393705,226538.0,14630.0,7392.0,11396.0,4.0,1.0,9.0,1.0,3.0,18.0,Torrejón de Ardoz,0.031081728197615937,0.2710273352477324,0.8430525557955364,0.064580776735029,0.03263028719243571,0.05030502608833838,Madrid
28149,9947,201.120151569075,3880.327157427294,8884,3.946528707718867,2325.0,185.0,50.0,95.0,1.0,0.0,1.0,0.0,1.0,3.0,Torrejón de la Calzada,0.02021917679391525,0.39010024705210555,0.8931336081230522,0.07956989247311828,0.021505376344086023,0.04086021505376344,Madrid
28150,4685,63.74937581405189,1616.0133762433843,4424,3.1561524648067216,483.0,27.0,12.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,Torrejón de Velasco,0.013607123973116732,0.3449334847904769,0.944290288153682,0.055900621118012424,0.024844720496894408,0.037267080745341616,Madrid
28151,4940,38.52214011038662,1371.3673252361325,4162,3.690072776173537,339.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,Torrelaguna,0.007798004070928466,0.2776047217077191,0.8425101214574898,0.02654867256637168,0.0,0.0,Madrid
28152,24775,3590.0674470040303,12011.479426529764,23149,6.078649563531918,11580.0,770.0,50.0,200.0,1.0,0.0,2.0,1.0,1.0,5.0,Torrelodones,0.14490685961671163,0.48482258028374425,0.9343693239152371,0.06649395509499137,0.004317789291882556,0.017271157167530225,Madrid
28153,1097,16.15976618806272,434.9244357212956,1015,3.54738154613466,40.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Torremocha de Jarama,0.01473087163907267,0.39646712463199235,0.9252506836827712,0.075,0.0,0.0,Madrid
28154,7714,113.80934554522284,2445.6297123073355,6969,3.5373987826642592,1260.0,44.0,44.0,84.0,0.0,0.0,1.0,0.0,0.0,1.0,Torres de la Alameda,0.014753609741408198,0.31703781595894936,0.903422348975888,0.03492063492063492,0.03492063492063492,0.06666666666666667,Madrid
28155,627,12.943771450602949,183.2610837438427,596,3.4129979035639404,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Valdaracete,0.02064397360542735,0.2922824302134652,0.9505582137161085,0.08333333333333333,0.0,0.08333333333333333,Madrid
28156,1701,182.3009313381653,530.8783783783787,1421,4.00900163666121,345.0,21.0,5.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,Valdeavero,0.10717279914060276,0.3120978120978123,0.8353909465020576,0.06086956521739131,0.014492753623188406,0.04057971014492753,Madrid
28157,1016,16.059014512955653,285.1739594450368,891,3.19455782312925,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valdelaguna,0.015806116646609893,0.2806830309498394,0.8769685039370079,0.0,0.0,0.0,Madrid
28158,1033,23.67611217417575,377.4857768052521,964,3.4323570432357,157.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Valdemanco,0.02291976009116723,0.3654266958424512,0.9332042594385286,0.05732484076433121,0.006369426751592357,0.006369426751592357,Madrid
28159,798,11.7200309971948,255.44174135723495,739,3.43882544861338,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valdemaqueda,0.014686755635582456,0.32010243277848993,0.9260651629072681,0.0,0.0,0.0,Madrid
28160,13453,673.2064328828258,5681.977671644533,11797,4.336597774337323,2685.0,220.0,5.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,Valdemorillo,0.05004136124900214,0.4223576653270299,0.8769047796030626,0.08193668528864059,0.00186219739292365,0.0111731843575419,Madrid
28161,79100,1817.013431709437,22904.785684299983,71643,3.745301448311448,34552.0,2418.0,357.0,1004.0,2.0,1.0,5.0,1.0,2.0,11.0,Valdemoro,0.02297109268912057,0.289567454921618,0.9057269279393173,0.06998147719379486,0.010332252836304701,0.0290576522343135,Madrid
28162,4396,566.2951279115039,1698.8209845968004,3946,5.4629277839599615,240.0,28.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,Valdeolmos-Alalpardo,0.1288205477505696,0.3864469937663331,0.8976342129208371,0.11666666666666667,0.008333333333333333,0.025,Madrid
28163,621,6.22098761739547,220.1147260273976,565,3.15938864628821,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valdepiélagos,0.0100176934257576,0.35445205479452113,0.9098228663446055,0.07142857142857142,0.0,0.0,Madrid
28164,4830,111.70162904919972,1678.0235208842985,4244,3.654530329918532,296.0,26.0,4.0,12.0,0.0,0.0,1.0,0.0,0.0,1.0,Valdetorres de Jarama,0.02312663127312624,0.3474168780298755,0.8786749482401657,0.08783783783783784,0.013513513513513514,0.04054054054054054,Madrid
28165,3104,21.00658032687238,968.3464030003408,2450,3.22408687068115,81.0,7.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,Valdilecha,0.006767583868193421,0.3119672690078418,0.7893041237113402,0.08641975308641975,0.012345679012345678,0.04938271604938271,Madrid
28166,532,2.52924436588599,159.0279569892474,454,3.23561643835616,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valverde de Alcalá,0.004754218732868402,0.2989247311827959,0.8533834586466166,0.05555555555555555,0.0,0.0,Madrid
28167,12770,348.8316487857374,4126.528138172795,11578,3.68491197112117,2568.0,114.0,96.0,126.0,0.0,0.0,1.0,0.0,0.0,1.0,Velilla de San Antonio,0.027316495597943413,0.32314237573788523,0.9066562255285826,0.04439252336448598,0.037383177570093455,0.04906542056074766,Madrid
28168,2124,29.04162410623082,607.4770173646571,1712,3.4765625,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Vellón, El",0.01367308102929888,0.28600612870275754,0.8060263653483992,0.03225806451612903,0.0,0.0,Madrid
28169,2445,229.56369829485195,1022.9889042995828,2266,5.01069518716578,157.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Venturada,0.09389108314717871,0.4184003698566801,0.9267893660531697,0.05732484076433121,0.006369426751592357,0.006369426751592357,Madrid
28170,3456,13.593336618688088,1042.8885172798216,3073,2.948473781053417,154.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Villaconejos,0.003933257123462989,0.30176172374994836,0.8891782407407407,0.03896103896103896,0.012987012987012988,0.0,Madrid
28171,7092,44.91809212188427,2265.552219652918,5670,3.1911810770702056,508.0,20.0,0.0,12.0,0.0,0.0,1.0,0.0,1.0,2.0,Villa del Prado,0.006333628330778944,0.31945180762167485,0.799492385786802,0.03937007874015748,0.0,0.023622047244094488,Madrid
28172,15866,734.9903310546441,4454.565630090132,14770,3.1441984055806373,3656.0,192.0,24.0,88.0,0.0,0.0,1.0,0.0,0.0,1.0,Villalbilla,0.046324866447412336,0.2807617313809487,0.9309214672885415,0.0525164113785558,0.006564551422319475,0.024070021881838075,Madrid
28173,757,14.22878441399427,247.6671408250354,668,3.1772151898734196,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villamanrique de Tajo,0.018796280599728227,0.3271692745376954,0.8824306472919419,0.0,0.0,0.0,Madrid
28174,2714,34.79020727664843,1020.803913894324,2348,3.5328798185941004,72.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Villamanta,0.012818794132884462,0.37612524461839497,0.8651436993367723,0.027777777777777776,0.0,0.0,Madrid
28175,1567,18.20687930201591,603.5287994448303,1338,3.85689045936396,370.0,31.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Villamantilla,0.011618940205498347,0.38514920194309527,0.8538608806636886,0.08378378378378379,0.002702702702702703,0.010810810810810811,Madrid
28176,22845,2623.2532825731737,8462.625679604436,19363,4.854641057085968,8654.0,522.0,80.0,274.0,1.0,0.0,1.0,1.0,3.0,6.0,Villanueva de la Cañada,0.11482833366483579,0.3704366679625492,0.8475815276865835,0.0603189276635082,0.009244280101687081,0.031661659348278255,Madrid
28177,17382,590.0657042245017,6715.1880799876635,15471,3.901485542956675,4928.0,320.0,32.0,56.0,1.0,0.0,1.0,0.0,1.0,3.0,Villanueva del Pardillo,0.033946939605597845,0.38633000114990584,0.8900586813945461,0.06493506493506493,0.006493506493506494,0.011363636363636364,Madrid
28178,1623,46.98142923791296,523.3474088291755,1495,3.83034257748777,370.0,31.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Villanueva de Perales,0.028947276178627825,0.32245681381957825,0.9211337030191005,0.08378378378378379,0.002702702702702703,0.010810810810810811,Madrid
28179,2219,72.39970664939953,834.1939333664848,1907,4.03453237410072,95.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Villar del Olmo,0.03262717739945901,0.37593237195425183,0.8593961243803515,0.06315789473684211,0.0,0.010526315789473684,Madrid
28180,7629,96.1796777778246,2167.9033083720424,6766,3.502113019310924,935.0,60.0,20.0,40.0,1.0,0.0,1.0,0.0,1.0,3.0,Villarejo de Salvanés,0.012607114664808572,0.2841661172331947,0.8868790142875869,0.06417112299465241,0.0213903743315508,0.0427807486631016,Madrid
