municipality,tot_pob,high,professionals,europeans,nse_municip,NumCompanies_10S,NumNewCompanies_10S,NumCompanies_ML_10S,NumCompanies_HP_10S,Banks_BBVA,banks_Bankinter,banks_CaixaBank,banks_Sabadell,banks_Santander,banks_total,municipality_name,high_ratio,professionals_ratio,europeans_ratio,growth_rate_10S,companies_size_ratio_10S,companies_profit_ratio_10S,province,high_score,high_ratio_score,professionals_score,professionals_ratio_score,europeans_score,europeans_ratio_score,NumCompanies_10S_score,NumNewCompanies_10S_score,growth_rate_10S_score,NumCompanies_ML_10S_score,companies_size_ratio_10S_score,NumCompanies_HP_10S_score,companies_profit_ratio_10S_score,banks_total_score,sociodemo_Score,Business_Score,Competitor_Score,sociodemo_Score_norm,Business_Score_norm,Competitor_Score_norm,hdbscan_cluster,Zone_Score
28049,80596,1504.9355437588813,24924.46966761492,66686,3.6705930063372296,39609.0,2116.0,1543.0,2573.0,4.0,1.0,6.0,1.0,4.0,16.0,Coslada,0.01867258354954193,0.30925194386340416,0.8274107896173507,0.053422202024792344,0.03895579287535661,0.0649599838420561,Madrid,23.432486540923968,11.130601932162302,59.504284551693274,37.173551030824385,65.74614818800694,16.942132978739366,51.9884420533866,39.47540249612898,36.30020833364868,67.71107600491487,100.0,63.77810276875792,94.19197657098135,93.56725146198833,26.413666969044257,147.3757836368523,6.432748538011666,0.32776402693031026,0.7987190320760015,0.06432748538011665,0,0.513350125090852
28050,6698,131.85064245338518,2432.8308848458714,6282,3.9841575584020306,576.0,48.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,Cubas de la Sagra,0.01968507650841821,0.3632175104278697,0.9378919080322484,0.08333333333333333,0.005208333333333333,0.010416666666666666,Madrid,2.0215939944467807,11.978007510838728,5.72005012024857,62.25421398611203,6.107608840531775,91.40060645385252,0.7456739750593062,0.8954722683431903,56.62472242783123,0.13164823591363875,14.61675887577916,0.14872468581910125,15.104166666666666,5.847953216374271,16.58235150393567,23.40366147674772,94.15204678362574,0.2048527584416944,0.1268386798729669,0.9415204678362574,1,0.24341319402522332
28052,5658,31.92044694307547,1772.7113531917005,4957,3.158619128082221,389.0,21.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,Chinchón,0.005641648452293296,0.31331059618092977,0.8761046306115235,0.05398457583547558,0.002570694087403599,0.02056555269922879,Madrid,0.4633548235219366,0.22436599247291777,4.14150691198474,39.05982217201508,4.7993997047890335,49.75922534786491,0.5001791980591472,0.39176911740014575,36.682339464816124,0.04388274530454626,7.214441398842156,0.19829958109213497,29.82005141388175,5.847953216374271,8.95303090612124,17.773486401926053,94.15204678362574,0.10947086619017367,0.09632533585397365,0.9415204678362574,1,0.18676033770349204
28053,10650,294.1266583331154,3740.2697077159582,9899,3.993085720311744,1632.0,84.0,88.0,120.0,0.0,0.0,1.0,0.0,1.0,2.0,Daganzo de Arriba,0.027617526604048395,0.35119903358835286,0.9294835680751173,0.051470588235294115,0.05392156862745098,0.07352941176470588,Madrid,4.552008782030479,18.61706845904504,8.846527333989394,56.66858992919098,9.678772949197057,85.73382676651585,2.131997421648439,1.567076469600583,34.97409326424871,3.8616815868000707,100.0,2.9744937163820246,100.0,11.695906432748542,17.922735614466202,90.22014164212631,88.30409356725146,0.22161026275248433,0.48895783573048063,0.8830409356725146,1,0.4080597378845857
28054,16618,1458.506980155388,6037.933504503912,15205,4.743886366141327,2064.0,150.0,10.0,40.0,1.0,0.0,1.0,0.0,2.0,4.0,"Escorial, El",0.08776669756621663,0.3633369541764299,0.9149717174148514,0.07267441860465117,0.0048449612403100775,0.01937984496124031,Madrid,22.708513110397906,68.95889313965672,14.34092858614539,62.30972583543499,14.91753345806573,75.95360130387687,2.6991297407076296,2.79835083857247,49.38202537310864,0.43882745304546256,13.596985000724802,0.9914979054606748,28.100775193798448,23.391812865497084,33.84660647780998,24.676017334450204,76.60818713450291,0.4206907595597218,0.13373435034230605,0.7660818713450291,1,0.32609948659041543
28058,189891,1953.9937700593375,57003.74820445857,171412,3.554854840933216,79679.0,5303.0,984.0,2343.0,5.0,1.0,12.0,3.0,6.0,27.0,Fuenlabrada,0.010290080994145787,0.30019194276958133,0.9026862779173315,0.06655455013240628,0.01234955257972615,0.02940548952672599,Madrid,30.434775635567163,4.1148697570014905,100.0,32.96288767130485,100.0,67.67386007677462,100.0,98.93102997966538,45.223595130680216,43.18062137967352,34.65800299806982,58.07698981235904,42.63795981375269,100.0,33.68304386835817,95.67708957393748,0.0,0.4186458971121299,0.51853235647349,0.0,-1,0.42173021411352896
28059,7034,208.33006122267045,2965.5417068780725,5856,4.015140299108983,1146.0,87.0,12.0,51.0,0.0,0.0,1.0,0.0,0.0,1.0,Fuente el Saz de Jarama,0.029617580497962818,0.42160103879415306,0.8325277224907591,0.07591623036649214,0.010471204188481676,0.04450261780104712,Madrid,3.21415871912572,20.291012768976476,6.993921002360438,89.38813826996116,5.6870072617948635,20.390677092836963,1.4939735627068493,1.6230434863720327,51.58482566723893,0.526592943654555,29.38657281832041,1.2641598294623606,64.52879581151832,5.847953216374271,24.14395169658291,41.748064416103304,94.15204678362574,0.2993880090681749,0.22625815977774016,0.9415204678362574,1,0.3306928227642875
28060,2250,14.935279872121182,577.5694106186077,1999,3.17605633802817,47.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,Fuentidueña de Tajo,0.006637902165387192,0.2566975158304923,0.8884444444444445,0.0,0.0,0.02127659574468085,Madrid,0.1985004167082003,1.0581801408595348,1.2835651213025732,12.748719046028603,1.8788845172214625,58.07561202233654,0.05119944547062138,0.0,0.0,0.0,0.0,0.02478744763651687,30.851063829787233,5.847953216374271,3.2354818338686715,6.17517025548475,94.15204678362574,0.03798997315906897,0.03346700446742838,0.9415204678362574,1,0.12630768671554957
28061,34834,2532.9158336075734,14387.676882398526,29583,4.832276417049221,12118.0,792.0,68.0,224.0,1.0,0.0,1.0,0.0,1.0,3.0,Galapagar,0.07271389543571147,0.4130354504908574,0.8492564735603146,0.06535731968971778,0.0056114870440666775,0.018484898498101997,Madrid,39.462067453888835,56.360456391751256,34.30766198500883,85.40725477470343,29.113330404261312,31.664977042504276,15.898084221774997,14.77529242766264,44.41008103268758,2.9840266807091456,15.748176587074825,5.55238827057978,26.803102822247897,17.543859649122812,43.277339415782535,29.547494871305965,82.45614035087719,0.5385939386711425,0.1601358508263005,0.8245614035087719,1,0.3968845456247265
28065,183219,6030.832677477531,52263.74954224299,163062,3.897183932096969,75792.0,5983.0,886.0,2292.0,8.0,1.0,10.0,2.0,6.0,27.0,Getafe,0.032915978569239716,0.2852528915791648,0.8899841173677402,0.07893972978678489,0.011689888114840617,0.030240658644711843,Madrid,94.00605203153972,23.051605721047707,100.0,26.01991770672486,100.0,59.113270738725,99.48971219347617,100.0,53.639283452456354,38.88011233982798,32.80670896501669,56.81282998289667,43.84895503483217,100.0,48.79351191533601,93.87230647694385,0.0,0.6075572184609492,0.5087511388761004,0.0,0,0.5023387608016723
