municipality,tot_pob,high,professionals,europeans,nse_municip,NumCompanies_10S,NumNewCompanies_10S,NumCompanies_ML_10S,NumCompanies_HP_10S,Banks_BBVA,banks_Bankinter,banks_CaixaBank,banks_Sabadell,banks_Santander,banks_total
8160,418,1.75429867564206,176.7240506329115,389,3.61271676300578,40.0,0.0,1.0,1.0,,,,,,
8161,16787,161.68605706089772,5339.9280364128845,15507,3.8187852243704516,3528.0,144.0,54.0,45.0,1.0,0.0,1.0,1.0,0.0,3.0
8162,3127,62.558323489605485,1081.2499159098552,2857,3.88056872037915,84.0,9.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0
8163,28083,273.7371465818541,8560.0755085921,24467,3.6882160126812593,14924.0,784.0,266.0,602.0,1.0,0.0,2.0,1.0,1.0,5.0
8164,1335,19.885849909584067,435.78821656050934,1203,3.73960216998192,31.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
8165,2275,23.09852732445749,660.8185134518912,2178,3.8937259923175396,172.0,7.0,14.0,21.0,1.0,0.0,1.0,0.0,0.0,2.0
8166,1079,4.26454589468288,204.96073059360722,1035,3.28690228690229,44.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8167,8451,178.12638955750427,2968.5926037201807,7876,3.8214463471097058,2920.0,105.0,200.0,325.0,1.0,0.0,1.0,1.0,0.0,3.0
8168,507,7.634470792365529,167.7293233082708,438,3.78205128205128,10.0,0.0,0.0,0.0,,,,,,
8169,65030,1350.6213958295807,15405.54839219893,59135,3.8390792439269004,76640.0,3800.0,3840.0,4720.0,2.0,0.0,5.0,2.0,1.0,10.0
8170,554,3.436250199968001,213.4774436090226,540,3.45106382978723,41.0,1.0,2.0,1.0,,,,,,
8171,2627,7.472943047703071,832.7453246772236,2402,3.5154273316118587,196.0,6.0,2.0,8.0,1.0,0.0,1.0,0.0,0.0,2.0
8172,28518,1010.8059481402655,9985.967330242202,25057,4.207796970598527,13600.0,832.0,16.0,160.0,1.0,0.0,2.0,1.0,1.0,5.0
8174,555,11.89399700426315,235.2946768060835,522,3.67099567099567,17.0,0.0,1.0,1.0,,,,,,
8175,4327,35.775087846259595,1333.9705785330298,3978,3.7649785493550065,471.0,15.0,12.0,18.0,1.0,0.0,1.0,1.0,0.0,3.0
8176,204,3.47252747252747,92.2857142857143,187,3.74725274725275,22.0,0.0,0.0,1.0,,,,,,
8177,47,0.770440251572327,22.169811320754718,40,3.66666666666667,7.0,0.0,0.0,0.0,,,,,,
8178,545,4.16467274434382,234.7080291970803,525,3.9253112033195,41.0,3.0,0.0,2.0,,,,,,
8179,915,31.80281753130594,323.76923076923083,891,4.22674418604651,20.0,0.0,0.0,0.0,,,,,,
8180,39031,474.34786640119165,10808.01629204281,34288,3.692035767536799,23060.0,900.0,440.0,1160.0,1.0,0.0,1.0,1.0,1.0,4.0
8181,10776,212.7099036624833,3889.97665261839,10325,3.9763225058434837,2480.0,140.0,115.0,180.0,1.0,0.0,1.0,0.0,0.0,2.0
8182,4024,29.080846520854177,1118.945169712793,3774,3.3982365907421,85.0,6.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
8183,6555,59.914530893949205,2041.5547076065982,5685,3.4148838124556553,824.0,16.0,32.0,40.0,1.0,0.0,1.0,0.0,0.0,2.0
8184,79007,828.6186831001763,21831.038929560178,69332,3.7263836701832367,114030.0,4788.0,4536.0,8904.0,3.0,0.0,5.0,2.0,2.0,12.0
8185,244,2.59615384615385,141.9079497907949,242,3.6730769230769194,71.0,2.0,4.0,8.0,,,,,,
8187,215760,5598.751492463444,64301.53148951845,188549,3.766397730613296,143564.0,8876.0,2160.0,5140.0,11.0,1.0,10.0,10.0,3.0,35.0
8188,157,3.3762993762993743,78.50000000000003,154,3.8000000000000003,9.0,0.0,0.0,0.0,,,,,,
8189,167,2.57386363636364,69.21710526315803,163,3.84848484848485,41.0,1.0,2.0,1.0,,,,,,
8190,298,5.22518248175183,135.9489051094891,293,3.83333333333333,20.0,0.0,0.0,0.0,,,,,,
8191,6805,52.41390578928882,1597.7248022200113,6316,3.7503377774707674,1405.0,30.0,90.0,125.0,1.0,0.0,1.0,1.0,0.0,3.0
8192,7612,105.23967386105811,2655.5869219107435,7270,3.9042478473571083,1320.0,64.0,68.0,88.0,1.0,0.0,1.0,1.0,0.0,3.0
8193,1433,12.03507261527739,503.4864864864867,1317,3.67747440273038,37.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8194,36918,408.4818356371964,8341.82087646888,31639,3.4534743174699774,28320.0,2616.0,672.0,1272.0,2.0,0.0,4.0,2.0,1.0,9.0
8195,100,0.0,61.17647058823531,99,3.66666666666667,4.0,0.0,0.0,1.0,,,,,,
8196,26965,277.0391019231686,7148.062091437727,24393,3.5983075237897832,13132.0,532.0,406.0,812.0,2.0,0.0,1.0,1.0,1.0,5.0
8197,11593,810.0762510558429,5068.32452296853,10475,4.5275318547050825,3156.0,222.0,12.0,54.0,1.0,0.0,1.0,1.0,0.0,3.0
8198,6483,128.17613622311978,2337.3403415059174,6156,3.9734261305398326,952.0,32.0,8.0,12.0,1.0,0.0,1.0,0.0,0.0,2.0
8199,924,12.352675693101228,422.1538461538465,796,3.72872340425532,332.0,10.0,22.0,25.0,,,,,,
8200,83371,1048.2185634039854,21239.8061418094,75021,3.5441637476192502,125250.0,5350.0,4600.0,7300.0,3.0,1.0,6.0,4.0,1.0,15.0
8201,575,7.315428944220946,257.20887245841027,532,3.7142857142857095,40.0,0.0,1.0,1.0,,,,,,
8202,18285,281.1325123693163,6272.438272660562,16366,3.717504809442478,6370.0,270.0,100.0,170.0,1.0,0.0,2.0,1.0,1.0,5.0
8203,3619,82.63608030471559,1435.8521218543046,3339,3.9720371528287886,254.0,12.0,4.0,12.0,0.0,0.0,1.0,0.0,0.0,1.0
8204,4170,70.16173972694034,1426.1438249088064,4025,3.726184576487609,292.0,18.0,2.0,18.0,1.0,0.0,1.0,0.0,0.0,2.0
8205,95725,13023.63449189871,40492.1401015169,84573,4.970305165980088,67592.0,3971.0,1651.0,3600.0,3.0,1.0,4.0,4.0,2.0,14.0
8206,1009,19.66425988733498,365.7249255213508,929,3.92776523702031,70.0,5.0,4.0,6.0,,,,,,
8207,3043,110.45339675259414,977.6446808510643,2831,4.24251497005988,99.0,4.0,0.0,1.0,,,,,,
8208,7889,144.92049634669317,3336.72636111434,7453,3.9796607338774215,1765.0,40.0,105.0,150.0,1.0,0.0,1.0,1.0,0.0,3.0
8209,9064,188.4004179085941,3365.972388167986,8711,4.006230370248278,1220.0,92.0,32.0,64.0,0.0,0.0,1.0,0.0,0.0,1.0
8210,6460,144.72433027496825,2167.342335105151,5878,4.007580191330752,936.0,60.0,4.0,16.0,1.0,0.0,1.0,1.0,0.0,3.0
8211,45642,806.8940185670341,14490.07253093912,42157,3.6669476894276065,42510.0,2010.0,1680.0,2370.0,2.0,1.0,3.0,3.0,1.0,10.0
8212,611,8.570801730082113,213.1395348837209,581,3.72075471698113,23.0,1.0,1.0,1.0,,,,,,
8213,9025,143.46360549024016,5335.271342055703,8470,3.9009171387214394,3558.0,90.0,204.0,264.0,1.0,0.0,1.0,1.0,0.0,3.0
8214,9128,426.79243757688755,3622.8830908147074,8635,4.202348906753505,2944.0,110.0,91.0,196.0,1.0,0.0,1.0,1.0,0.0,3.0
8215,3644,57.97974468402542,1085.2640782258125,3208,3.691770135436697,348.0,6.0,3.0,6.0,1.0,0.0,1.0,0.0,0.0,2.0
8216,31,1.83333333333333,15.49999999999999,29,4.16666666666667,1.0,0.0,0.0,0.0,,,,,,
8217,34039,1190.3490101375166,11086.87779223626,31282,3.9011340511620016,24710.0,2118.0,1025.0,1668.0,2.0,0.0,3.0,2.0,2.0,9.0
8218,10820,115.12285076010332,3121.9304413546724,10135,3.618596829775871,1605.0,60.0,40.0,80.0,1.0,0.0,1.0,1.0,0.0,3.0
8219,21067,1308.6711869483036,8289.443463975327,19675,4.528237786215073,14430.0,765.0,210.0,570.0,1.0,0.0,2.0,1.0,1.0,5.0
8220,3193,194.68628879358374,1458.183952573592,3081,4.421505188359435,306.0,10.0,14.0,30.0,1.0,0.0,1.0,0.0,0.0,2.0
8221,19806,1969.049085653965,6730.293509379176,17905,3.9596634890926565,12670.0,630.0,550.0,900.0,1.0,0.0,1.0,1.0,1.0,4.0
8222,2503,45.69067492737941,894.1508495648574,2372,3.8833138856476106,78.0,2.0,2.0,5.0,,,,,,
8223,2524,45.16381654226897,827.5061104087657,2394,3.87069988137604,83.0,2.0,2.0,4.0,,,,,,
8224,1232,20.749282306222675,433.89203084832917,1107,3.77237354085603,31.0,1.0,1.0,4.0,,,,,,
8225,119,0.890625,61.625,119,3.60416666666667,15.0,1.0,0.0,1.0,,,,,,
8226,1243,23.739447215573968,437.81781376518234,1213,3.98342541436464,51.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
8227,3313,19.01938835767561,1126.7780501090465,3029,3.4500536131915758,238.0,6.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
8228,361,2.555441855076944,124.19241982507288,356,3.6092715231788106,22.0,0.0,0.0,1.0,,,,,,
8229,628,5.159410494696325,230.162520729685,602,3.53962264150943,15.0,0.0,2.0,1.0,,,,,,
8230,10400,663.9096765283118,4300.715515122734,9520,4.307409784361847,2898.0,192.0,18.0,90.0,1.0,0.0,1.0,0.0,0.0,2.0
8231,31688,548.9850951156019,10398.902283280102,27402,3.7884953100332557,11762.0,977.0,87.0,247.0,2.0,0.0,2.0,3.0,0.0,7.0
8232,2404,18.03988853758743,716.7331081081081,2274,3.75534441805226,84.0,4.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,2.0
8233,2514,20.65819919517101,842.186699845787,2293,3.807943438956574,214.0,4.0,10.0,16.0,0.0,0.0,1.0,0.0,0.0,1.0
8234,4815,110.4248324822333,4995.2654375639195,4551,4.0213280414283155,375.0,21.0,15.0,9.0,,,,,,
8235,5680,183.0881962650431,2374.79811879507,5145,4.151267664079755,582.0,24.0,12.0,27.0,0.0,0.0,1.0,0.0,0.0,1.0
8236,2393,40.170912136227265,604.0891748003544,2003,3.8476903870162302,69.0,3.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,2.0
8237,2142,6.32343189682006,705.1565800806925,1950,3.4526148228651556,128.0,4.0,4.0,6.0,1.0,0.0,1.0,0.0,0.0,2.0
8238,20180,1209.8897087510813,8177.904007190347,19151,4.46875168350093,14256.0,732.0,540.0,1020.0,1.0,0.0,1.0,1.0,1.0,4.0
8239,672,48.842226613965714,314.02870813397124,645,4.65579710144928,36.0,0.0,0.0,2.0,,,,,,
8240,12863,173.36108019394132,4204.113777672285,11842,3.8029352746820115,4040.0,160.0,240.0,344.0,1.0,0.0,1.0,1.0,1.0,4.0
8241,90,1.66214177978884,46.15384615384618,83,3.85294117647059,153.0,5.0,7.0,15.0,,,,,,
8242,282,9.56521739130435,113.43609022556376,267,3.97391304347826,12.0,0.0,0.0,0.0,,,,,,
8243,185,3.36436258004886,106.84491978609634,183,3.80246913580247,30.0,0.0,2.0,3.0,,,,,,
8244,8309,225.28300545284588,2996.7244489012082,8002,3.958624512311473,1550.0,90.0,25.0,40.0,1.0,0.0,1.0,1.0,0.0,3.0
8245,117981,1781.370551180708,28057.44164906167,94161,3.505409385129047,51139.0,4446.0,246.0,790.0,6.0,1.0,6.0,4.0,1.0,18.0
8246,2256,51.380025743923696,902.1992882562282,2029,3.76846057571965,80.0,7.0,5.0,9.0,,,,,,
8247,1401,26.358764365104857,495.8185873605954,1333,3.60744500846024,44.0,3.0,2.0,3.0,,,,,,
8248,7740,161.16728015976855,3466.315966455415,7469,4.004552326870255,604.0,18.0,8.0,26.0,1.0,0.0,1.0,0.0,0.0,2.0
8249,370,4.188404851962962,129.59893048128345,340,3.8048780487804903,94.0,5.0,3.0,4.0,,,,,,
8250,10294,48.50208861196193,2771.5583904267633,9126,3.3723682912801034,1267.0,63.0,21.0,21.0,1.0,0.0,1.0,1.0,0.0,3.0
8251,7624,82.04222567015248,1885.933504346783,6682,3.6304999938845928,784.0,36.0,56.0,72.0,1.0,0.0,1.0,1.0,0.0,3.0
8252,33082,483.3476815998024,9723.195822646492,30644,3.776379583928131,37329.0,1518.0,2208.0,3634.0,2.0,0.0,2.0,2.0,1.0,7.0
8253,159,2.73212121212121,61.48,155,3.66666666666667,6.0,0.0,0.0,0.0,,,,,,
8254,2245,49.72146899173217,901.7056396148569,2110,3.98838709677419,90.0,6.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
8255,184,0.8625,77.0,180,3.6875,9.0,0.0,0.0,0.0,,,,,,
8256,889,45.99292684599042,357.3919372900336,872,4.24489795918367,15.0,1.0,0.0,1.0,,,,,,
8257,138,0.0,86.52380952380942,129,3.66666666666667,172.0,7.0,14.0,21.0,,,,,,
8258,1063,6.00975609756098,331.8634146341462,1011,3.5625,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8259,9777,70.34626468739324,3112.143489992447,8996,3.710502807234376,1388.0,28.0,28.0,56.0,1.0,0.0,0.0,0.0,0.0,1.0
8260,25930,358.1307261670913,10150.42264067561,23456,3.8193858458370906,18416.0,848.0,1280.0,1600.0,1.0,0.0,1.0,1.0,1.0,4.0
8261,3755,119.64444079971321,1509.1724293918985,3327,4.168302125753237,444.0,42.0,22.0,64.0,0.0,0.0,1.0,0.0,0.0,1.0
8262,9949,51.9016017659253,2170.377706096128,8662,3.5293776176040614,1445.0,55.0,30.0,55.0,1.0,0.0,1.0,1.0,0.0,3.0
8263,28079,219.94753881995848,7702.841744953241,25921,3.4129271293522683,15280.0,540.0,480.0,960.0,1.0,0.0,1.0,1.0,1.0,4.0
8264,6661,537.7556442862178,3084.5849902549617,6071,4.527019433444683,1480.0,92.0,0.0,44.0,0.0,0.0,1.0,0.0,0.0,1.0
8265,2077,24.223738062755785,663.0655976676385,1966,3.89222373806276,65.0,1.0,4.0,6.0,,,,,,
8266,57291,3053.7449345995187,21758.233403766368,52136,4.244531422140239,65052.0,3200.0,1762.0,3874.0,3.0,0.0,4.0,3.0,2.0,12.0
8267,9417,93.32943367503808,2802.4284984359992,8899,3.7852645999860624,2345.0,110.0,95.0,200.0,1.0,0.0,1.0,1.0,0.0,3.0
8268,1169,13.733669121574781,263.4209400918247,1125,3.5924697367854224,80.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8269,3736,152.75946218244835,1470.6270704280287,3536,4.1017116389516985,164.0,6.0,10.0,15.0,0.0,0.0,1.0,0.0,0.0,1.0
8270,31222,1799.43210153603,11913.607258627675,25185,4.118119378242053,29996.0,2160.0,150.0,946.0,1.0,0.0,2.0,2.0,1.0,6.0
8271,83,5.2271034996277,38.873417721519,76,4.29411764705882,40.0,0.0,1.0,1.0,,,,,,
8272,219,5.104491433863252,96.40191387559811,214,3.83870967741935,28.0,1.0,0.0,2.0,,,,,,
8273,3241,38.705913436844625,1122.6269542645289,3086,3.830417982477759,456.0,9.0,18.0,39.0,,,,,,
8274,5921,74.84942890949533,1564.602557288471,5396,3.798176053288645,672.0,12.0,8.0,16.0,1.0,0.0,1.0,1.0,0.0,3.0
8275,329,14.059071729957804,185.3227848101265,322,4.31159420289855,122.0,4.0,2.0,8.0,,,,,,
8276,340,26.657775660871646,153.6842105263158,312,4.51748251748252,13.0,0.0,0.0,0.0,,,,,,
8277,219,20.379485014774172,100.99514563106794,216,4.76086956521739,19.0,1.0,0.0,0.0,,,,,,
8278,6699,83.22719359885136,2713.3850677056034,6181,3.8663697698514854,1068.0,20.0,12.0,36.0,1.0,0.0,1.0,0.0,0.0,2.0
8279,224114,4697.329280596462,62539.54022883587,193492,3.7441330380759985,144075.0,7794.0,2837.0,5936.0,10.0,2.0,12.0,9.0,4.0,37.0
8280,116,9.93243243243244,63.74774774774776,109,4.77083333333333,90.0,6.0,2.0,3.0,,,,,,
8281,6635,332.920605355819,3140.1286314523577,6189,4.389589795175758,1068.0,36.0,3.0,54.0,1.0,0.0,1.0,1.0,0.0,3.0
8282,9110,886.2009687700204,3789.8831155850935,8755,4.778904544355903,1563.0,113.0,3.0,45.0,1.0,0.0,1.0,1.0,0.0,3.0
8283,8368,84.52987896609591,2880.4094848481245,7638,3.6433714919924336,1280.0,44.0,36.0,64.0,1.0,0.0,1.0,0.0,0.0,2.0
8284,18022,114.05055914951222,5552.020098814925,16427,3.65575607108107,3493.0,210.0,21.0,77.0,1.0,0.0,2.0,1.0,1.0,5.0
8285,14726,208.12137453018204,4753.0048096720975,12615,3.762961881554464,3936.0,80.0,120.0,232.0,1.0,0.0,1.0,1.0,1.0,4.0
8286,3966,64.74340953348833,1291.4932314750768,3829,3.9069146419996796,202.0,4.0,6.0,10.0,,,,,,
8287,1457,22.21353065539116,485.6666666666663,1361,3.8125,60.0,3.0,4.0,7.0,,,,,,
8288,2557,18.31848024564161,676.2764054514483,2220,3.63353293413174,56.0,2.0,2.0,3.0,,,,,,
8289,6186,361.55111408716067,2293.401536957238,5891,4.3544951614778356,584.0,36.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0
8290,2139,32.64582337951901,837.0000000000001,2091,3.90860215053763,56.0,3.0,0.0,0.0,,,,,,
8291,7325,249.24109367248494,2553.6911960572693,7025,4.198980397672984,676.0,44.0,24.0,44.0,0.0,0.0,1.0,0.0,0.0,1.0
8292,1387,22.79097955234755,398.01747997086693,1322,3.85572139303483,32.0,0.0,1.0,3.0,,,,,,
8293,268,0.0,78.256,264,3.31818181818182,8.0,0.0,0.0,0.0,,,,,,
8294,3144,115.51881631241217,1151.676236596331,2918,4.20991253644315,140.0,8.0,1.0,1.0,,,,,,
8295,15658,400.1054364507234,4632.382357808167,14700,3.4829701461946865,4930.0,230.0,120.0,210.0,1.0,0.0,1.0,1.0,0.0,3.0
8296,2632,111.90916409646881,1274.6677006591708,2469,4.28540305010893,124.0,4.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0
8297,182,2.45192307692308,73.00000000000003,180,3.725,13.0,1.0,0.0,0.0,,,,,,
8298,47545,1727.5603687139308,16683.38259105169,34248,4.122161654976823,52734.0,2272.0,1874.0,3724.0,2.0,1.0,3.0,2.0,2.0,10.0
8299,439,2.561820652173914,135.07692307692318,433,3.4184782608695694,19.0,0.0,0.0,0.0,,,,,,
8300,7644,210.8405946810943,2623.6019359640195,7466,3.8846743350307915,1400.0,95.0,70.0,115.0,1.0,0.0,1.0,0.0,0.0,2.0
8301,66720,626.212745792041,18503.214345538454,61494,3.441180449555201,90765.0,3915.0,1710.0,3600.0,2.0,0.0,2.0,2.0,1.0,7.0
8302,12699,36.643481808188795,4805.344107441095,11782,3.404961914297354,1936.0,70.0,53.0,95.0,1.0,0.0,1.0,1.0,0.0,3.0
8303,320,5.39397993311037,155.1839464882942,313,3.83076923076923,122.0,4.0,2.0,8.0,,,,,,
8304,1130,19.551209846803506,438.93405600722735,1087,3.80658436213992,46.0,1.0,4.0,5.0,,,,,,
8305,40056,1187.0343179156825,11558.967805116925,34902,4.120787721596116,38148.0,1672.0,682.0,1452.0,2.0,0.0,2.0,3.0,1.0,8.0
8306,748,13.428837246305118,246.54748603351956,678,3.7563291139240502,24.0,0.0,0.0,0.0,,,,,,
8307,68152,1985.2695986567317,20561.85561827717,60866,3.8608964503965204,108108.0,5655.0,819.0,3666.0,2.0,0.0,3.0,4.0,1.0,10.0
8308,166,2.61486486486486,80.03571428571439,164,3.81081081081081,8.0,0.0,0.0,1.0,,,,,,
8901,279,2.48754261736166,160.0,271,3.47967479674797,33.0,2.0,0.0,0.0,,,,,,
8902,5557,132.81395939626248,3270.187300819871,5371,4.004781894414148,693.0,42.0,15.0,27.0,1.0,0.0,1.0,1.0,0.0,3.0
8903,241,6.04640350877193,99.35964912280706,240,3.9,28.0,0.0,1.0,1.0,,,,,,
8904,13163,233.70383027663138,2761.294080275796,12450,3.6281782845962836,2091.0,138.0,69.0,95.0,0.0,0.0,0.0,1.0,0.0,1.0
8905,3026,85.56794130386653,1197.05712676945,2837,4.0751641319736365,312.0,10.0,2.0,12.0,0.0,0.0,1.0,0.0,0.0,1.0
