municipality,tot_pob,high,professionals,europeans,NumCompanies_10S,NumNewCompanies_10S,NumCompanies_ML_10S,NumCompanies_HP_10S,banks_BBVA,banks_Bankinter,banks_CaixaBank,banks_Sabadell,banks_Santander,banks_total,municipality_name,high_ratio,professionals_ratio,europeans_ratio,growth_rate_10S,companies_size_ratio_10S,companies_profit_ratio_10S,branch_density_per_1000,competitor,high_score,high_ratio_score,professionals_score,professionals_ratio_score,europeans_score,europeans_ratio_score,NumNewCompanies_10S_score,growth_rate_10S_score,NumCompanies_ML_10S_score,companies_size_ratio_10S_score,NumCompanies_HP_10S_score,companies_profit_ratio_10S_score,competitor_score
08227,3313,19.01938835767561,1126.7780501090465,3029,176.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,Sant Martí Sarroca,0.005740835604490072,0.34010807428585765,0.9142770902505282,0.022727272727272728,0.011363636363636364,0.0,0.6036824630244491,98.0,1.2695912979790922,2.7883321818239257,8.559604439161534,28.620530859857734,8.694713167556618,64.99133467392443,0.24833152258264785,19.318181818181817,0.3504161191414805,12.012987012987013,0.0,0.0,71.42857142857143
08228,361,2.555441855076944,124.19241982507288,356,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Sant Martí Sesgueioles,0.007078786302152199,0.3440233236151603,0.9861495844875346,0.0,0.0,0.058823529411764705,0.0,100.0,0.11223311577435509,4.424642894514688,0.5866064094400746,29.90012031247841,0.7320687831869941,100.0,0.0,0.0,0.0,0.0,0.09367681498829039,41.1764705882353,100.0
08229,628,5.159410494696325,230.162520729685,602,13.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Sant Mateu de Bages,0.008215621806841282,0.3665008291873965,0.9585987261146497,0.0,0.15384615384615385,0.07692307692307693,0.0,100.0,0.2952830552765482,5.814990175726477,1.4293268516655895,37.24626269891459,1.464882295553222,88.1078620004144,0.0,0.0,0.3504161191414805,100.0,0.09367681498829039,53.846153846153854,100.0
08230,10400,663.9096765283118,4300.715515122734,9520,2154.0,174.0,18.0,78.0,1.0,0.0,1.0,0.0,0.0,2.0,Premià de Dalt,0.06383746889695306,0.4135303379925706,0.9153846153846154,0.0807799442896936,0.008356545961002786,0.036211699164345405,0.19230769230769232,98.0,46.6031358111886,73.84038484253455,33.80013890387914,52.61653885952647,28.030861577187455,65.5689788544188,10.80242123234518,68.66295264623956,3.1537450722733245,8.834062873060088,7.306791569086651,25.348189415041784,71.42857142857143
08231,31688,548.9850951156019,10398.902283280102,27402,9035.0,890.0,107.0,257.0,2.0,0.0,2.0,3.0,0.0,7.0,Sant Pere de Ribes,0.017324700047828892,0.328165308106542,0.8647437515778844,0.09850581073602656,0.011842833425567238,0.028444936358605424,0.2209038121686443,93.0,38.52433741291513,16.95537250409713,82.295578713465,24.717372630879968,81.29985030943497,39.15657576500598,55.25376377463914,83.72993912562258,18.74726237406921,12.519566764171081,24.074941451990632,19.911455451023798,0.0
08232,2404,18.03988853758743,716.7331081081081,2274,67.0,4.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,2.0,Sant Pere de Riudebitlles,0.007504113368380794,0.2981418918918919,0.9459234608985025,0.05970149253731343,0.08955223880597014,0.08955223880597014,0.831946755407654,98.0,1.2007358670489572,4.944816945833084,5.298748292894272,14.905060951932667,6.445631046270024,81.49691208787374,0.24833152258264785,50.74626865671642,1.0512483574244416,94.66950959488271,0.5620608899297423,62.68656716417911,71.42857142857143
08233,2514,20.65819919517101,842.186699845787,2293,180.0,4.0,10.0,16.0,0.0,0.0,1.0,0.0,0.0,1.0,Sant Pere de Torelló,0.008217263005239065,0.3349986872894936,0.9120922832140016,0.022222222222222223,0.05555555555555555,0.08888888888888889,0.3977724741447892,99.0,1.38479400053657,5.816997357698604,6.2964099484505,26.950670996534758,6.502230463891806,63.8518200649012,0.24833152258264785,18.888888888888893,1.7520805957074024,58.73015873015872,1.4988290398126463,62.22222222222222,85.71428571428571
08234,4815,110.4248324822333,4995.2654375639195,4551,252.0,21.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,Sant Pere de Vilamajor,0.02293350622683973,1.0374383047900144,0.9451713395638629,0.08333333333333333,0.05952380952380952,0.03571428571428571,0.0,100.0,7.695076137772339,23.81492992438051,39.32350269037015,100.0,13.228624410733037,81.10463339494969,1.3037404935589012,70.83333333333333,2.628120893561104,62.9251700680272,0.8430913348946136,25.0,100.0
08235,5680,183.0881962650431,2374.79811879507,5145,426.0,18.0,12.0,27.0,0.0,0.0,1.0,0.0,0.0,1.0,Sant Pol de Mar,0.03223383737060618,0.4180982603512447,0.9058098591549296,0.04225352112676056,0.028169014084507043,0.06338028169014084,0.17605633802816903,99.0,12.803057909170853,35.18921412536654,18.484404125217406,54.10943618966678,14.998100940592954,60.575139847515594,1.1174918516219152,35.91549295774648,2.102496714848883,29.77867203219316,2.529274004683841,44.36619718309859,85.71428571428571
08236,2393,40.170912136227265,604.0891748003544,2003,49.0,2.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,2.0,Sant Quintí de Mediona,0.016786841678323138,0.25244010647737336,0.837024655244463,0.04081632653061224,0.04081632653061224,0.08163265306122448,0.8357709987463435,98.0,2.756469860621465,16.29757292039759,4.402954625805293,0.0,5.638344615980398,24.699319498076346,0.12416576129132392,34.69387755102041,0.3504161191414805,43.14868804664723,0.37470725995316156,57.14285714285714,71.42857142857143
08237,2142,6.32343189682006,705.1565800806925,1950,104.0,4.0,4.0,6.0,1.0,0.0,1.0,0.0,0.0,2.0,Sant Quirze de Besora,0.002952115731475285,0.3292047526053653,0.9103641456582633,0.038461538461538464,0.038461538461538464,0.057692307692307696,0.9337068160597572,98.0,0.3771097117101497,0.0,5.206686694996188,25.057085917419453,5.480462029982797,62.950487380484276,0.24833152258264785,32.69230769230769,0.700832238282961,40.65934065934066,0.5620608899297423,40.384615384615394,71.42857142857143
08238,20180,1209.8897087510813,8177.904007190347,19151,11856.0,636.0,552.0,948.0,1.0,0.0,1.0,1.0,1.0,4.0,Sant Quirze del Vallès,0.05995489141482068,0.4052479686417417,0.9490089197224976,0.053643724696356275,0.0465587044534413,0.07995951417004049,0.19821605550049554,96.0,84.9836333130294,69.09200126011535,64.63323213239272,49.909678689802085,56.720808477996975,83.10617338495909,39.484712090641004,45.597165991902834,96.71484888304862,49.2192018507808,88.80562060889929,55.97165991902835,42.857142857142854
08239,672,48.842226613965714,314.02870813397124,645,23.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Sant Quirze Safaja,0.07268188484221089,0.46730462519936194,0.9598214285714286,0.0,0.0,0.08695652173913043,0.0,100.0,3.3660331120385503,84.65708577479343,2.096267337083509,70.19115670493993,1.5929757143814651,88.74557841595801,0.0,0.0,0.0,0.0,0.18735362997658078,60.86956521739131,100.0
08240,12863,173.36108019394132,4204.113777672285,11842,3000.0,152.0,240.0,312.0,1.0,0.0,1.0,1.0,1.0,4.0,Sant Sadurní d'Anoia,0.013477499820721552,0.32683773440661473,0.9206250485889761,0.050666666666666665,0.08,0.104,0.3109694472518075,96.0,12.119275477518276,12.250255225499318,33.03191977217072,24.283492394622808,34.94790619391258,68.30219514956268,9.436597858140617,43.06666666666666,42.04993429697766,84.57142857142857,29.227166276346605,72.8,42.857142857142854
08241,90,1.66214177978884,46.15384615384618,83,110.0,6.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,Sant Sadurní d'Osormort,0.01846824199765378,0.5128205128205131,0.9222222222222223,0.05454545454545454,0.06363636363636363,0.13636363636363635,0.0,100.0,0.04943722712544522,18.35392175271995,0.0,85.06674822622541,0.0,69.13522189188048,0.37249728387397174,46.36363636363636,1.226456416995182,67.27272727272727,1.405152224824356,95.45454545454545,100.0
08242,282,9.56521739130435,113.43609022556376,267,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marganell,0.03391921060746223,0.4022556390977438,0.9468085106382979,0.0,0.0,0.0,0.0,100.0,0.6049959579635508,37.25042182694232,0.5010673870229768,48.93171968867075,0.4669451953797002,81.95852132445526,0.0,0.0,0.0,0.0,0.0,0.0,100.0
08243,185,3.36436258004886,106.84491978609634,183,21.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Santa Cecília de Voltregà,0.018185743675939784,0.5775401069518721,0.9891891891891892,0.0,0.09523809523809523,0.14285714285714285,0.0,100.0,0.1690974295434422,18.008426936696086,0.4486515261328229,100.0,0.21671619115708574,100.0,0.0,0.0,0.3504161191414805,100.0,0.2810304449648712,100.0,100.0
08244,8309,225.28300545284588,2996.7244489012082,8002,1165.0,80.0,25.0,30.0,1.0,0.0,1.0,1.0,0.0,3.0,Santa Coloma de Cervelló,0.027113130996852315,0.3606600612469862,0.9630521121675292,0.06866952789699571,0.02145922746781116,0.02575107296137339,0.36105427849320015,97.0,15.769206253516064,28.92660167592539,23.430233443720258,35.33737148327259,23.508866000878783,90.43058358728015,4.966630451652956,58.36909871244635,4.380201489268506,22.685469037400367,2.810304449648712,18.025751072961373,57.14285714285714
08245,117981,1781.370551180708,28057.44164906167,94161,41147.0,3974.0,253.0,699.0,6.0,1.0,6.0,4.0,1.0,18.0,Santa Coloma de Gramenet,0.015098791764612166,0.23781322118868015,0.7981030843949449,0.09658055265268428,0.006148686416992733,0.016987872748924587,0.1525669387443741,82.0,100.0,14.23309164901108,100.0,0.0,100.0,4.3992665196361695,100.0,82.09346975478165,44.327639071397286,6.500039926535176,65.48009367681499,11.891510924247212,0.0
08246,2256,51.380025743923696,902.1992882562282,2029,63.0,7.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,Santa Eugènia de Berga,0.022774834106349156,0.39991103202846995,0.8993794326241135,0.1111111111111111,0.07936507936507936,0.14285714285714285,0.0,100.0,3.5444315651303,23.62087427568003,6.773656215205199,48.165450615095025,5.715796450620732,57.2212670104137,0.4345801645196337,94.44444444444444,0.8760402978537012,83.9002267573696,0.8430913348946136,100.0,100.0
08247,1401,26.358764365104857,495.8185873605954,1333,30.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Santa Eulàlia de Riuprimer,0.01881425008215907,0.3539033457249075,0.9514632405424697,0.06666666666666667,0.06666666666666667,0.1,0.0,100.0,1.7855239070369895,18.777088866682316,3.541939711708152,33.12912848538662,3.642470415633355,84.38625642333777,0.12416576129132392,56.666666666666664,0.3504161191414805,70.47619047619047,0.2810304449648712,70.0,100.0
08248,7740,161.16728015976855,3466.315966455415,7469,478.0,14.0,8.0,24.0,1.0,0.0,1.0,0.0,0.0,2.0,Santa Eulàlia de Ronçana,0.020822646015473973,0.4478444401105187,0.9649870801033592,0.029288702928870293,0.016736401673640166,0.0502092050209205,0.25839793281653745,98.0,11.26209374168776,21.233352604015963,27.16462991933415,63.83114090738529,21.921103390751952,91.43979135437671,0.8691603290392674,24.89539748953975,1.401664476565922,17.69276748356246,2.2482435597189694,35.14644351464435,71.42857142857143
08249,370,4.188404851962962,129.59893048128345,340,76.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Santa Fe del Penedès,0.011320013113413411,0.35026737967914445,0.918918918918919,0.039473684210526314,0.039473684210526314,0.039473684210526314,0.0,100.0,0.22702473547412125,9.611653804815472,0.6296013392571174,31.940814942383223,0.6844061157160198,67.41234096499868,0.18624864193698587,33.55263157894737,0.5256241787122208,41.72932330827067,0.2810304449648712,27.631578947368425,100.0
08250,10294,48.50208861196193,2771.5583904267633,9126,854.0,42.0,21.0,21.0,1.0,0.0,1.0,1.0,0.0,3.0,Santa Margarida de Montbui,0.004711685312994165,0.26924017781491777,0.8865358461239558,0.04918032786885246,0.02459016393442623,0.02459016393442623,0.2914319020788809,97.0,3.34212259340101,1.5296836756524097,21.63961478098478,5.459346162131097,26.857168390714715,50.52252693657599,2.6074809871178024,41.80327868852459,3.679369250985545,25.99531615925058,1.9672131147540985,17.21311475409836,57.14285714285714
08251,7624,82.04222567015248,1885.933504346783,6682,640.0,36.0,56.0,68.0,1.0,0.0,1.0,1.0,0.0,3.0,Santa Margarida i els Monjos,0.01076104743837257,0.2473679832563986,0.8764428121720882,0.05625,0.0875,0.10625,0.3934942287513117,97.0,5.699877585525051,8.928040033624985,14.59673958060116,0.0,19.57669593452341,45.25837342313568,2.2349837032438304,47.8125,9.811651335961455,92.5,6.370023419203748,74.375,57.14285714285714
08252,33082,483.3476815998024,9723.195822646492,30644,31441.0,1587.0,2208.0,3381.0,2.0,0.0,2.0,2.0,1.0,7.0,Barberà del Vallès,0.014610594329236516,0.2939119709402845,0.9263043346835137,0.05047549378200439,0.07022677395757132,0.1075347476225311,0.21159542953872196,93.0,33.91025551102873,13.63602727675193,76.92206635046027,13.522629903522246,90.95749830574111,71.2643008940758,98.52553158466553,42.904169714703734,100.0,74.23973246943252,100.0,75.27432333577178,0.0
08253,159,2.73212121212121,61.48,155,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Santa Maria de Besora,0.017183152277491887,0.38666666666666666,0.9748427672955975,0.0,0.0,0.0,0.0,100.0,0.12465306013396402,16.782259897358596,0.08788990622952207,43.836901192512876,0.1333065230828809,96.58015356932695,0.0,0.0,0.0,0.0,0.0,0.0,100.0
